instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_540,724000.0,3560000.0,350348.0,2704000.0,4.288,1.2676,0.5184,1.0748,5.2728,0.0,4.0,6.3352,0.0,3.1864,0.0,0.0008,5.3672,0.0,2.4816,3.1616,0.0,3.8384,0.0,0.0012,13.9124,0.9296,0.8216,0.0,3.628,13.7584,0.0,4.0596,0.0,0.0008,12.8928,2.8312,0.0,2.9952,0.0,0.0008,,,,,,,,,,,331.02,0.0432,324.0,336.0,4.892,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,39.7868,0.0,39.7868,39.7868,39.7868,39.7868,39.7868,39.7868,39.7868,2.1764,2.3712,0.0,3.9464,3.7452,0.2492,3.3636,0.884,2.504,0.1604,5.336,0.0,1.2868,0.4844,0.0052,0.2164,0.0188,0.0584,139344.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4036,0.0,5.5644,0.0,38697.2,3.6896,74268.0,3.464,111036.0,0.0,111036.0,11.0812,3.92,4.1464,0.5172,0.2864,0.7672
instance_268,17520.0,126160.0,12024.0,111836.0,1.8284,0.5124,0.43,2.0048,2.7064,0.0,4.0,6.506,0.0044,1.2112,0.0028,0.0268,5.174,0.0,0.7904,2.3664,0.0044,4.6864,0.0008,0.0788,13.7328,1.16,1.0396,0.0,3.6852,13.6004,0.0032,5.3836,0.0004,0.0388,12.5372,3.004,0.0036,4.1428,0.0012,0.0648,0.0124,4.2076,0.0004,0.0672,16.4544,0.6868,2.9428,0.04,2.2544,12.8824,24.7268,0.3416,20.0,28.0,3.1224,8707.2,0.7944,5960.0,10924.0,10924.0,5960.0,10724.0,7764.0,8868.0,101.96,0.7472,74.984,127.188,127.188,74.984,124.744,89.224,104.736,2.0352,2.5476,0.0,3.8232,3.6152,0.2372,3.142,0.6284,2.3716,0.3168,5.1912,0.0,1.476,1.0468,0.0012,0.308,0.0384,0.1796,608.64,3.938,3189.72,0.394,3216.0,3092.0,3336.0,6.3812,2.2848,3.7252,0.4204,737.64,0.296,3218.2,0.114,3220.0,3120.0,3328.0,2.7564,1.1404,3.736,0.0292,0.3052,1.4776
instance_843,97660.0,2844000.0,84692.0,2800000.0,0.6124,0.0604,0.1208,3.0388,2.0332,0.0,4.0,4.1876,0.0004,8.2768,0.0004,0.0304,2.8004,0.0,3.354,3.8236,0.0004,11.2432,0.0,0.064,19.4464,1.8888,1.0888,0.0,3.8864,17.0132,0.0004,9.0324,0.0,0.03,18.8688,3.82,0.0008,8.4656,0.0,0.0496,,,,,,,,,,,16.0,0.0,16.0,16.0,0.0,1604.0,0.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,105.964,0.0,105.964,105.964,105.964,105.964,105.964,105.964,105.964,3.4492,1.1484,0.0,4.0,4.0,1.8212,4.0,3.4908,3.9868,0.3284,6.9348,0.0,2.0,1.3932,0.0,0.3244,0.0,0.0104,18720.0,0.0,0.0,0.0,0.0,0.0,0.0,96.916,0.0,4.1256,0.0,18336.0,0.0,0.0,0.0,0.0,0.0,0.0,96.24,0.0,4.1204,0.0,1.164,2.2748
instance_393,9508.0,2268000.0,9308.0,2256000.0,0.086,0.0168,0.0164,3.9968,0.0224,3.7332,4.0,0.3956,0.0052,9.6316,0.0036,0.1752,0.5816,0.0,3.9208,3.9208,0.0052,0.638,0.0024,0.0068,23.5144,1.2768,0.2932,0.4816,1.9044,12.8688,0.0032,0.7668,0.0012,0.0048,22.9548,3.9208,0.0164,0.0,0.0164,0.0164,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,640.0,6.2956,16.0,3064.0,3064.0,16.0,664.0,148.0,184.0,378.456,0.612,288.172,462.0,462.0,288.172,426.52,326.048,403.08,3.908,0.2692,0.4748,4.0,4.0,3.8156,3.9972,3.9248,3.9808,0.0796,7.0328,0.0,2.0,0.2248,0.0,0.0964,0.0032,0.0248,226.0,1.05,3929.0,1.6204,4454.0,0.0,4576.0,424.04,0.4632,4.0,0.0012,240.4,0.4072,4592.4,0.0844,4590.0,4436.0,4696.0,444.6,0.634,3.9996,0.0,3.5696,3.776
instance_851,29112.0,255740.0,19672.0,232288.0,1.9196,0.404,0.3388,2.0652,2.6232,0.0,4.0,6.4904,0.0028,1.2788,0.0016,0.0244,5.3152,0.0,0.7688,2.4132,0.0028,5.2728,0.0004,0.0556,14.1356,1.2456,1.0764,0.0,3.6452,13.4212,0.002,6.152,0.0,0.0276,12.714,3.1344,0.002,4.406,0.0004,0.0452,,,,,,,,,,,24.4732,0.3376,20.0,28.0,3.05,5490.8,0.8648,3996.0,7912.0,7912.0,3996.0,5976.0,4452.0,5444.0,105.964,1.382,66.748,160.648,160.648,66.748,153.076,68.076,98.972,2.2288,2.344,0.0,3.8836,3.6796,0.3164,3.3064,0.7028,2.6684,0.278,5.6016,0.0,1.4408,1.0216,0.0008,0.2772,0.032,0.1408,882.32,2.2112,5352.8,0.7236,5548.0,5308.0,5640.0,7.142,1.5088,3.756,0.1608,1328.52,0.2396,5476.8,0.0748,5476.0,5332.0,5596.0,2.954,1.036,3.796,0.0196,0.5136,2.3164
instance_975,800.0,68000.0,800.0,68000.0,0.0,0.0,0.0472,1.264,2.7384,0.5716,4.0,4.0624,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.1488,0.124,0.1544,16.6584,0.1352,0.1036,0.0,0.4584,8.5892,0.0092,0.6504,0.006,0.0132,12.5932,0.2668,0.0468,0.0,0.0468,0.0468,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,15475.2,0.2432,14016.0,16600.0,16600.0,14016.0,16600.0,15428.0,15856.0,230.512,0.0584,225.1,233.764,233.764,225.1,233.764,230.4,232.78,0.2752,2.9448,0.0036,0.8868,0.5884,0.058,0.3832,0.114,0.2348,0.0004,1.4296,0.0,0.0012,0.0004,0.0004,0.0004,0.0004,0.0004,72.78,0.854,132.464,0.5732,132.0,108.0,156.0,6.5236,1.0372,3.4744,0.274,72.216,0.8036,133.192,0.5552,132.0,108.0,156.0,5.1352,1.7652,3.4836,0.2356,2.526,2.9396
instance_874,292.0,624.0,292.0,624.0,0.0,0.0,1.8716,4.0,0.0,4.0,4.0,0.0,0.1644,0.0,0.1644,0.1644,0.0,0.0,0.0,4.0,0.1644,0.6436,0.154,0.2308,1.598,0.1828,0.4584,0.0,1.3332,1.598,0.082,0.9456,0.0768,0.154,0.9988,2.0,0.1572,0.224,0.154,0.1796,0.2456,0.494,0.2308,0.3076,1.958,0.7644,0.3808,0.6152,0.8,1.958,20.0,0.0,20.0,20.0,0.0,17327.6,0.098,16832.0,18176.0,18176.0,16832.0,17668.0,16948.0,17396.0,56.196,0.096,54.528,58.948,58.948,54.528,57.252,55.32,56.204,0.2048,5.418,0.0,0.8404,0.838,0.0016,0.2844,0.0092,0.0508,1.2324,0.2416,1.0496,1.2836,1.278,1.05,1.2728,1.2456,1.2704,9.2372,1.892,44.292,0.8152,44.0,32.0,56.0,3.9688,1.2784,3.5076,0.416,4.1984,0.8684,44.168,0.8108,44.0,32.0,56.0,2.534,1.568,3.242,0.3928,3.4148,3.8312
instance_389,6468.0,103652.0,6452.0,103652.0,0.01,0.0,0.2488,2.7492,1.9824,0.0,4.0,4.618,0.0068,2.2092,0.0048,0.062,4.1392,0.0,2.2304,3.55,0.0068,3.2604,0.0008,0.0208,10.342,1.9012,1.3936,0.276,3.6,10.0972,0.0052,3.1284,0.0004,0.0136,8.978,3.4804,0.01,1.458,0.0008,0.0148,0.0124,3.246,0.0008,0.1468,16.536,0.2608,3.6772,0.0104,1.4284,8.872,22.9628,0.398,20.0,28.0,3.3988,8905.2,0.4588,7568.0,11036.0,11036.0,7568.0,9584.0,8380.0,8948.0,124.724,0.3836,110.76,148.832,148.832,110.76,137.56,120.028,122.908,3.2812,0.9604,0.01,3.86,3.86,2.2932,3.8536,2.8372,3.6196,0.118,4.6512,0.0,0.7652,0.3344,0.0,0.1916,0.0,0.0608,141.436,0.6476,2762.8,0.2464,2768.0,2656.0,2872.0,20.6784,0.5372,3.9628,0.0092,150.664,0.4456,2769.32,0.2032,2772.0,2660.0,2880.0,15.1376,1.0064,3.9636,0.0076,1.1556,3.048
instance_205,548000.0,3624000.0,44436.0,2604000.0,45.24,1.5628,0.0684,0.6324,7.9072,0.0,4.0,4.6872,0.002,12.9268,0.0008,0.15,4.9468,0.0,3.1196,3.262,0.002,9.0728,0.0,0.0248,22.8332,1.5684,1.3496,0.0,3.94,16.8704,0.0012,11.81,0.0,0.0244,18.0984,3.4364,0.0012,7.846,0.0,0.0168,,,,,,,,,,,42.716,0.3176,40.0,48.0,3.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7256,1.9228,0.0,4.0,3.9588,0.5864,3.8556,1.5996,3.3528,0.6268,4.2332,0.0,2.0,1.688,0.0,1.1464,0.0024,0.3584,1941.0,3.3356,11762.0,2.6668,15662.0,0.0,15700.0,75.972,2.0044,3.9908,0.0292,2970.0,0.9448,13652.0,1.6168,15558.0,0.0,15732.0,45.752,2.832,3.994,0.0184,2.0264,3.0192
instance_831,70840.0,1216000.0,46556.0,1160000.0,2.0864,0.1988,0.1608,3.1928,1.8864,0.0,4.0,4.074,0.0012,7.8196,0.0008,0.0452,2.7496,0.0,3.5576,3.6516,0.0012,8.7572,0.0,0.0648,18.5084,1.5912,1.1816,0.0,3.8448,16.148,0.0008,7.1648,0.0,0.0228,17.8932,3.6464,0.002,6.4632,0.0,0.0448,,,,,,,,,,,18.7588,0.3948,16.0,20.0,2.4776,1200.68,5.8676,268.0,6972.0,1096.0,316.0,1064.0,468.0,732.0,184.764,0.5524,138.672,223.596,219.316,147.476,211.936,173.444,187.836,3.1736,1.5744,0.0,4.0,3.986,0.4368,3.94,2.9072,3.7984,0.1908,7.9312,0.0,1.9996,0.794,0.0,0.124,0.0,0.0016,2644.0,6.41,14119.2,2.6668,18774.0,0.0,18908.0,39.9604,2.2488,3.998,0.0952,40756.0,9.8028,16240.0,1.764,18956.0,0.0,19016.0,27.3972,1.8916,3.4192,1.764,0.722,1.9116
instance_1213,640.0,2560.0,640.0,2560.0,0.0,0.0,1.0,1.4624,3.706,0.0,4.0,3.9528,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,1.0504,0.0124,0.05,6.0296,1.1688,0.0344,0.3636,0.0312,0.0376,0.1312,0.0,0.1312,0.1312,0.0,2.13,0.0,2.13,2.13,0.0,32.9812,0.2088,32.0,36.0,2.2284,11224.4,0.3996,9520.0,13468.0,12984.0,9756.0,11952.0,10536.0,11068.0,94.904,0.3716,82.76,112.084,107.884,85.316,103.408,88.596,91.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5324,0.0004,1.5324,1.5332,1.5328,1.5324,1.5328,1.5324,1.5324,20.0248,2.1632,58.324,0.7104,60.0,44.0,72.0,4.1972,1.3448,3.1128,0.5264,12.7976,2.1852,58.504,0.708,60.0,44.0,72.0,1.9676,2.3024,2.9504,0.4856,1.2636,3.2088
instance_1310,300.0,26700.0,300.0,26700.0,0.0,0.0,0.0448,1.2392,2.7192,0.5716,4.0,3.9752,0.3732,0.0,0.3732,0.3732,0.0,0.0,0.0,0.0,0.3732,0.1392,0.3396,0.4004,15.19,0.1232,0.0996,0.0,0.4116,8.0404,0.0224,0.5656,0.0156,0.03,11.8752,0.2404,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17774.4,0.0796,17360.0,18336.0,18336.0,17360.0,18012.0,17508.0,17656.0,108.864,0.0712,105.828,111.872,111.872,105.828,109.424,108.544,108.644,0.248,3.1208,0.0008,0.7844,0.4872,0.026,0.3952,0.0908,0.2,0.0004,1.452,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,37.488,1.0328,51.752,0.8096,52.0,40.0,64.0,8.1332,1.2072,3.5272,0.3948,36.4112,1.1204,51.444,0.8032,52.0,40.0,64.0,7.1232,1.6336,3.4952,0.3876,2.6948,3.0168
instance_779,1840.0,7820.0,1776.0,7756.0,0.144,0.0332,0.916,2.0076,2.3452,0.0,4.0,2.9684,0.0276,0.2808,0.0272,0.0452,0.7628,0.0,0.0,3.8144,0.0276,1.2012,0.004,0.0536,11.0876,0.9504,0.668,0.0,4.0,13.6316,0.014,1.692,0.0,0.0372,9.7476,2.0588,0.0544,1.1788,0.0084,0.1072,0.042,0.966,0.0124,0.0844,11.936,0.4256,1.0072,0.2044,1.1428,9.2076,16.018,0.0668,16.0,20.0,0.1156,15592.0,0.0872,14952.0,16008.0,16008.0,14952.0,15988.0,15500.0,15652.0,104.756,0.24,98.96,116.324,116.324,98.96,114.428,101.22,101.676,1.6108,2.2392,0.0048,4.0,2.7896,0.298,2.326,0.9032,1.6116,0.3568,2.8544,0.016,2.2348,0.6912,0.0944,0.5012,0.17,0.2932,67.304,1.0868,393.228,0.3028,392.0,356.0,432.0,3.78,0.8296,3.422,0.1536,55.372,1.004,393.456,0.3,392.0,356.0,432.0,1.4232,1.53,3.3768,0.1448,1.2784,2.2452
instance_1211,50336.0,2916000.0,50144.0,2916000.0,0.0152,0.0004,0.0688,3.5144,1.1484,0.0,4.0,2.6324,0.0008,3.1016,0.0008,0.032,2.5156,0.0,3.2412,3.8072,0.0008,2.6812,0.0,0.0028,12.092,3.6156,0.7904,0.0,3.876,3.262,0.0008,1.6932,0.0,0.0016,11.77,3.68,0.0012,0.946,0.0,0.0012,,,,,,,,,,,21.0,0.504,20.0,28.0,1.5072,151.112,3.362,20.0,396.0,364.0,24.0,276.0,44.0,88.0,352.632,1.6812,136.88,709.6,593.8,164.74,426.08,268.92,322.544,3.7016,0.928,0.0004,3.9616,3.9604,3.8356,3.96,3.9544,3.9584,0.0196,7.6476,0.0004,0.2652,0.0908,0.0004,0.0052,0.0008,0.0012,24.8,1.6064,23394.4,0.0552,23604.0,23032.0,23632.0,73.356,0.596,3.996,0.0,200.444,3.5288,20813.2,1.5008,23424.0,0.0,23632.0,73.952,0.9416,3.9976,0.0024,1.62,3.328
instance_1521,33600.0,100244.0,20768.0,76232.0,2.4716,1.26,1.0896,1.9276,3.472,0.0,4.0,5.5328,0.002,2.586,0.0016,0.0564,4.404,0.0,2.1328,3.498,0.002,1.2396,0.0016,0.0068,8.8356,0.592,0.4336,0.0,2.8,9.6752,0.0012,1.3144,0.0004,0.004,7.572,2.4188,0.0024,2.9504,0.0012,0.0172,0.0024,2.6564,0.0012,0.056,11.7268,0.7556,1.4512,0.102,2.3736,11.5204,40.124,0.1384,36.0,44.0,1.7976,4429.6,1.9028,1804.0,8740.0,8740.0,1804.0,5064.0,2184.0,4496.0,145.848,1.9464,78.636,303.8,303.8,78.636,170.036,89.284,121.0,1.9368,1.7684,0.0,3.9128,2.9936,0.6688,2.582,1.358,2.03,0.1696,3.2452,0.0,1.1684,0.3236,0.0388,0.2224,0.0776,0.1396,404.32,5.754,5322.0,0.654,5464.0,5256.0,5608.0,2.4392,1.98,3.3576,0.4356,854.52,1.708,5443.6,0.3436,5482.0,5336.0,5596.0,1.5612,2.1452,3.4556,0.282,1.6324,3.8104
instance_1185,9680.0,134288.0,9664.0,134288.0,0.0068,0.0,0.288,2.414,2.2036,0.0,4.0,5.0868,0.0048,2.6756,0.0032,0.0596,4.5672,0.0,1.7144,3.3784,0.0048,4.9108,0.0004,0.0232,11.1928,2.2472,1.2704,0.1308,3.4484,11.1344,0.0032,4.7084,0.0004,0.0132,10.2212,3.0524,0.0092,1.2704,0.0008,0.0128,,,,,,,,,,,22.786,0.332,20.0,28.0,2.6132,2489.92,2.8456,1056.0,8492.0,5040.0,1132.0,2548.0,1240.0,2044.0,175.0,1.5272,110.42,349.016,300.496,111.792,176.26,128.068,157.244,3.2212,1.31,0.0736,3.8608,3.8576,1.304,3.8568,3.3048,3.8264,0.1452,7.1764,0.0,1.272,0.6132,0.0004,0.1116,0.0004,0.002,161.38,23.984,4080.8,0.2984,4100.0,3976.0,4232.0,14.4492,0.9776,3.9664,0.3804,117.124,0.5132,4075.2,0.0952,4080.0,3948.0,4196.0,10.5892,0.936,3.9432,0.0084,1.292,3.19
instance_1602,14400.0,828000.0,14160.0,828000.0,0.0676,0.0,0.0684,2.0044,2.3296,0.0,4.0,2.3824,0.0032,1.2736,0.0024,0.0668,0.2072,0.0,0.034,3.9988,0.0032,0.0,0.0032,0.0032,0.0,1.3184,0.0,1.3184,1.3184,0.0,0.0016,0.6976,0.0012,0.0024,14.1292,2.0236,0.0044,0.0,0.0044,0.0044,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,2529.76,3.4052,84.0,5012.0,5012.0,84.0,4512.0,196.0,3800.0,502.92,3.2196,238.016,1532.0,1532.0,238.016,617.44,252.48,286.664,1.986,0.0,1.986,1.986,1.986,1.986,1.986,1.986,1.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.2,15.4228,4613.2,1.1092,4948.0,4748.0,5012.0,84.692,0.292,4.0392,0.1516,6.5456,1.9776,4958.0,0.1068,4972.0,4760.0,5128.0,51.496,1.6552,3.9996,0.0,2.8796,3.226
instance_1241,576.0,3744.0,576.0,3744.0,0.0,0.0,0.6152,4.0,0.0,4.0,4.0,0.0,0.0984,4.0788,0.0556,0.3332,1.7172,0.0,3.3844,3.3844,0.0984,0.0,0.0984,0.0984,0.0,0.174,0.0,0.174,0.174,0.0,0.0472,0.0,0.0472,0.0472,0.0,3.3844,0.3716,0.0,0.3716,0.3716,0.1736,3.8376,0.1024,0.564,1.7172,0.28,1.3392,0.06,0.32,1.7172,12.0,0.0,12.0,12.0,0.0,19600.0,0.0104,19544.0,19684.0,19684.0,19544.0,19684.0,19584.0,19588.0,196.976,0.1844,185.104,209.508,209.508,185.104,209.508,192.66,200.628,2.8348,0.0004,2.8344,2.8356,2.8352,2.8344,2.8352,2.8348,2.8352,0.166,0.004,0.1656,0.1664,0.166,0.1656,0.166,0.1656,0.166,32.8556,0.726,203.032,0.486,204.0,172.0,236.0,10.914,0.6524,3.8848,0.0568,30.9028,0.7244,203.132,0.4844,204.0,172.0,236.0,8.3804,1.2928,3.8748,0.0556,3.2112,3.3656
instance_1514,1256000.0,11680000.0,1232000.0,11640000.0,0.0776,0.014,0.424,1.8128,4.3404,0.0,4.0,3.5076,0.0,4.658,0.0,0.002,0.8284,0.0,3.8764,3.8992,0.0,4.2328,0.0,0.0008,10.7976,1.918,1.2984,0.0,3.9064,10.4116,0.0,4.8232,0.0,0.0008,10.518,3.8768,0.0,3.24,0.0,0.002,,,,,,,,,,,45.144,0.3652,40.0,52.0,5.4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5128,2.0652,0.0,3.996,3.5476,0.1084,3.3532,1.4544,3.2596,0.6456,2.8492,0.0,2.0,1.2504,0.1384,0.6488,0.4728,0.5904,2448000.0,0.0,0.0,0.0,0.0,0.0,0.0,207.948,0.0,29.4924,0.0,189540.0,0.0336,0.0,0.0,0.0,0.0,0.0,26.7068,0.0088,4.284,0.0016,0.6196,1.2548
instance_509,46720.0,298324.0,46108.0,296544.0,0.0532,0.024,0.622,1.9916,2.926,0.0,4.0,5.078,0.0012,1.694,0.0008,0.03,4.2344,0.0,0.9188,2.7744,0.0012,20.3108,0.0004,0.1856,7.4524,0.6392,0.3092,0.0,2.6668,7.9876,0.0004,18.802,0.0,0.0456,5.7816,1.018,0.0008,11.0416,0.0004,0.0584,,,,,,,,,,,41.0,0.402,32.0,52.0,5.6292,2195.32,2.2428,1240.0,4692.0,4692.0,1240.0,2780.0,1252.0,1684.0,63.332,3.426,28.0388,182.34,182.34,28.0388,56.764,28.7664,49.168,2.4564,1.2252,0.0,3.6752,3.1244,1.3516,2.9364,2.222,2.7536,0.1896,2.5888,0.0,1.2104,0.356,0.068,0.2308,0.1264,0.1764,5522.0,8.0156,11155.2,1.9596,13328.0,0.0,13444.0,8.358,5.9264,5.5092,3.716,2650.8,2.75,12066.8,1.4104,13314.0,0.0,13732.0,2.1236,5.1704,3.66,0.53,0.5612,2.4036
instance_1009,808.0,88092.0,808.0,88092.0,0.0,0.0,0.0368,4.0,0.0,4.0,4.0,0.0,0.0888,4.42,0.0396,0.416,1.2384,0.0,0.012,3.6676,0.0888,0.9932,0.04,0.1184,19.8428,1.0208,0.6236,0.5132,3.3092,13.4568,0.0344,1.438,0.0036,0.05,18.6688,0.3324,0.0364,0.0088,0.036,0.0364,,,,,,,,,,,8.4576,0.602,8.0,12.0,1.4228,18526.8,0.0716,18288.0,18996.0,18996.0,18288.0,18996.0,18288.0,18296.0,182.964,0.3252,162.192,196.196,196.196,162.192,196.196,162.192,190.5,2.8236,0.406,2.5164,3.9264,3.0948,2.5784,2.8956,2.6312,2.7368,0.0,9.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98,26.6844,319.8,0.4208,320.0,280.0,364.0,91.044,0.988,4.068,2.9236,61.296,1.07,320.02,0.3868,320.0,280.0,360.0,99.24,1.0072,3.9884,0.0088,2.804,3.2704
instance_997,255296.0,756000.0,40180.0,303236.0,21.4152,5.9644,0.53,1.4564,2.9668,0.0,4.0,7.4276,0.0016,1.6392,0.0008,0.0076,6.8908,0.0,0.5428,1.9584,0.0016,4.8308,0.0004,0.0244,13.5188,0.7824,0.6172,0.0,3.8204,12.6364,0.0008,5.6896,0.0,0.0112,11.5696,2.0548,0.0012,4.4176,0.0004,0.0256,,,,,,,,,,,30.4532,0.388,24.0,36.0,4.4436,1492.96,0.8864,540.0,2176.0,1804.0,1216.0,1764.0,1300.0,1496.0,45.812,0.8024,35.1264,85.588,52.86,36.4444,49.26,40.52,43.908,2.2388,1.9784,0.0,4.0,3.4892,0.3532,3.1236,1.5484,2.4532,0.2988,3.9056,0.0,1.8172,0.6012,0.002,0.4632,0.0616,0.2436,1178.12,2.794,10381.2,1.0344,11048.0,10588.0,11280.0,3.814,1.462,3.6064,0.3124,2196.68,7.8528,10636.8,0.6448,10888.0,10632.0,11128.0,1.216,1.138,3.518,0.6404,0.2832,1.1452
instance_418,6776.0,22904.0,4660.0,19336.0,1.8164,0.738,0.964,1.3792,3.3396,0.0,4.0,4.7804,0.0104,1.5244,0.0068,0.086,3.8044,0.0,0.868,3.51,0.0104,1.1964,0.0056,0.0208,9.7148,0.3104,0.3604,0.0,2.0,8.19,0.0044,2.3792,0.0016,0.02,7.8976,2.0016,0.0076,2.3824,0.004,0.0288,0.0136,1.6056,0.004,0.1184,11.5304,1.0828,1.362,0.06,2.2648,13.8708,35.9724,0.2864,28.0,40.0,3.8872,3032.0,1.2856,2128.0,5432.0,5052.0,2244.0,3876.0,2428.0,2672.0,155.94,1.0616,103.92,227.712,224.392,110.808,194.896,122.14,147.224,0.9516,3.2148,0.0,3.4108,2.1716,0.1648,1.3824,0.3928,0.7036,0.1944,3.7444,0.0,1.2872,0.288,0.0208,0.2244,0.1172,0.182,241.308,0.906,972.04,0.1828,972.0,916.0,1028.0,3.2428,1.0604,3.3384,0.1152,268.768,0.3952,975.76,0.1772,976.0,920.0,1032.0,1.7684,1.1308,3.3796,0.0824,0.9116,3.9512
instance_712,676.0,2248.0,672.0,2244.0,0.024,0.0072,1.198,1.9584,2.316,0.0,4.0,2.2328,0.0712,0.0564,0.0476,0.0716,0.0524,0.0,0.0072,4.0,0.0712,0.0432,0.0712,0.0784,0.2584,0.7988,0.0692,0.0,1.0908,0.4036,0.0356,0.9104,0.0144,0.0572,6.088,1.9964,0.0284,0.0,0.0284,0.0284,0.08,0.36,0.05,0.1,4.1112,1.9756,0.4084,1.524,2.2856,4.4196,32.6708,0.4408,28.0,40.0,5.0692,18682.4,0.1524,17272.0,19192.0,19192.0,17272.0,19072.0,18880.0,18996.0,131.744,0.0776,128.86,135.34,135.34,128.86,133.708,128.98,131.82,1.0376,0.42,0.3904,1.9068,1.0332,1.0304,1.0324,1.032,1.032,0.4408,0.1524,0.2904,0.4436,0.4436,0.4404,0.4436,0.4432,0.4436,35.27,1.5056,126.324,0.5468,124.0,104.0,148.0,3.5944,0.998,3.2792,0.3328,10.9184,2.2492,126.02,0.5504,124.0,104.0,148.0,1.5696,1.5036,2.972,0.2964,0.506,2.2648
instance_297,3000.0,12780.0,2924.0,12668.0,0.104,0.0352,0.9232,1.9868,2.356,0.0,4.0,2.8136,0.0168,0.2384,0.0164,0.022,0.5908,0.0,0.0,3.8648,0.0168,1.1564,0.0064,0.038,10.8044,0.8708,0.6852,0.0,4.0,13.2416,0.008,1.5712,0.0012,0.0216,9.2736,1.9752,0.0332,1.1484,0.0128,0.0744,0.0252,0.9532,0.01,0.058,11.7756,0.4176,0.942,0.2036,1.0,8.9468,16.0656,0.1268,16.0,20.0,0.3352,14121.2,0.1132,13448.0,14704.0,14704.0,13448.0,14284.0,14028.0,14160.0,149.504,0.1772,142.988,164.184,164.184,142.988,148.636,145.992,146.376,1.574,2.3168,0.0004,4.0,2.8792,0.3616,2.2612,0.8308,1.5364,0.35,2.5824,0.0104,1.3908,0.6652,0.1016,0.482,0.172,0.296,98.488,1.0148,647.76,0.2308,648.0,600.0,696.0,3.4316,0.848,3.4052,0.1212,78.076,0.8632,647.52,0.23,648.0,600.0,696.0,1.088,1.35,3.3572,0.1088,1.2012,2.0524
instance_1130,247732.0,716000.0,42792.0,212208.0,19.1568,9.4736,0.8064,1.8276,3.1948,0.0,4.0,6.7092,0.0012,1.7112,0.0008,0.01,5.9812,0.0,1.242,2.7872,0.0012,3.3452,0.0,0.0188,12.5564,0.7468,0.622,0.0,4.0,13.1992,0.0004,3.2356,0.0,0.0092,10.1688,2.1944,0.0012,3.076,0.0,0.0132,0.0028,3.3724,0.0,0.0352,17.5948,0.6544,2.314,0.0,2.5776,13.962,42.724,0.286,36.0,48.0,4.5176,3020.0,2.0148,984.0,4640.0,4640.0,984.0,4640.0,984.0,3436.0,87.756,0.966,58.044,106.064,106.064,58.044,106.064,58.044,99.156,1.698,2.2992,0.0,4.0,3.0024,0.3708,2.4412,0.858,1.6852,0.244,4.626,0.0,4.0,0.5644,0.0104,0.3268,0.0596,0.1672,474.6,1.6516,11194.4,0.0504,11188.0,10984.0,11360.0,2.394,0.8804,3.394,0.0392,1975.76,0.1972,11252.4,0.0512,11284.0,11040.0,11404.0,1.3864,1.1404,3.586,0.022,0.536,2.3408
