instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_422,320.0,6816.0,320.0,6816.0,0.0,0.0,0.1876,1.4872,2.6156,0.8,4.0,3.2984,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.3752,0.1972,0.3076,13.9664,0.3268,0.2364,0.0,0.7836,11.2228,0.0448,0.838,0.0236,0.0656,10.7888,0.7136,0.1844,0.0312,0.1808,0.1856,0.5936,0.2396,0.4904,0.7396,16.4128,0.5696,0.1904,0.4776,0.6596,4.4364,9.8736,0.8088,8.0,12.0,2.7644,17482.4,0.0536,17160.0,17860.0,17860.0,17160.0,17776.0,17328.0,17516.0,78.808,0.0752,75.868,80.136,80.136,75.868,80.056,77.924,79.92,0.674,2.6644,0.0012,1.5596,1.328,0.1244,1.0648,0.2776,0.6132,0.0072,2.5304,0.0012,0.0248,0.0128,0.0024,0.0092,0.004,0.006,31.1156,1.192,64.436,0.7256,64.0,52.0,80.0,6.7136,1.0856,3.5136,0.3524,27.6644,1.2232,64.176,0.7316,64.0,48.0,80.0,5.1708,1.7144,3.444,0.3588,2.3316,2.8748
instance_252,300.0,26700.0,300.0,26700.0,0.0,0.0,0.0448,1.2488,2.704,0.5716,4.0,3.9936,0.3732,0.0,0.3732,0.3732,0.0,0.0,0.0,0.0,0.3732,0.162,0.3344,0.4184,15.4116,0.1212,0.1016,0.0,0.4096,8.1836,0.0232,0.7492,0.0108,0.0324,12.6816,0.2504,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17802.4,0.0804,17436.0,18404.0,18404.0,17436.0,17992.0,17504.0,17676.0,108.004,0.0652,105.212,110.704,110.704,105.212,108.356,107.5,108.24,0.2436,3.2176,0.0068,0.7756,0.5932,0.0404,0.3668,0.0864,0.1856,0.0004,1.5724,0.0,0.0008,0.0004,0.0,0.0004,0.0004,0.0004,37.2956,1.026,51.492,0.81,52.0,40.0,64.0,8.1464,1.1976,3.5212,0.3944,35.594,1.016,51.556,0.8032,52.0,40.0,64.0,7.0124,1.6784,3.4876,0.386,2.6976,3.0228
instance_992,28000.0,270344.0,20424.0,252648.0,1.4836,0.28,0.3232,2.1844,3.2884,0.0,4.0,6.3812,0.0024,4.4452,0.0016,0.0368,4.5988,0.0,2.9704,3.364,0.0024,8.8108,0.0004,0.0888,15.8004,1.3784,0.8888,0.0,3.5364,16.0336,0.0012,7.2328,0.0,0.0408,14.3732,3.2928,0.0036,6.3652,0.0004,0.0796,,,,,,,,,,,17.2096,0.4268,16.0,20.0,2.4516,12825.2,0.5236,10516.0,14460.0,14460.0,10516.0,14460.0,10516.0,13500.0,346.564,0.5344,282.172,389.172,389.172,282.172,389.172,282.172,368.348,3.0712,1.3208,0.0024,3.9972,3.8812,1.1612,3.7664,2.8324,3.4872,0.0724,7.602,0.0,0.8584,0.2768,0.0,0.068,0.0004,0.0076,424.0,8.9348,7914.8,0.7724,8192.0,8012.0,8364.0,12.2196,1.7692,3.9184,0.1164,1183.72,0.3072,8048.8,0.5644,8180.0,7992.0,8384.0,16.266,0.7956,3.974,0.0212,0.9576,3.7064
instance_409,1840.0,7820.0,1792.0,7776.0,0.1072,0.0228,0.9216,1.9552,2.3616,0.0,4.0,2.838,0.0272,0.2568,0.0268,0.0356,0.6668,0.0,0.0,3.8416,0.0272,1.1048,0.0084,0.0636,10.5992,0.9356,0.7036,0.0,4.0,13.3596,0.0132,1.476,0.002,0.0268,9.05,1.9772,0.0536,1.0984,0.0164,0.1276,0.0408,0.9968,0.0124,0.0924,11.8676,0.432,0.9836,0.2008,1.1428,9.2456,16.0,0.0,16.0,16.0,0.0,15547.2,0.114,15136.0,16552.0,16552.0,15136.0,15808.0,15204.0,15456.0,107.856,0.3292,96.3,125.02,125.02,96.3,116.776,101.736,107.724,1.6732,2.086,0.0076,4.0,2.8472,0.49,2.328,1.0164,1.6304,0.3748,2.5072,0.0152,1.2732,0.7064,0.1144,0.506,0.1992,0.3308,52.588,1.3916,399.524,0.3,400.0,364.0,440.0,3.7468,0.8476,3.4188,0.15,44.048,1.2416,399.112,0.3092,400.0,360.0,436.0,1.4276,1.5348,3.3856,0.1484,1.3196,2.2872
instance_1402,120000.0,504000.0,117204.0,500000.0,0.0956,0.0236,0.9356,1.9776,2.3468,0.0,4.0,2.8192,0.0004,0.2508,0.0004,0.0008,0.6104,0.0,0.0,3.8656,0.0004,1.1652,0.0,0.0012,10.8652,0.9088,0.6852,0.0,4.0,13.4632,0.0004,1.6052,0.0,0.0008,9.3264,1.9704,0.0008,1.1784,0.0,0.0024,0.0008,0.9796,0.0,0.002,11.8596,0.4088,0.9732,0.138,1.6,8.996,23.2,0.276,20.0,24.0,2.0016,18.054,1.8384,8.0,60.0,28.0,8.0,20.0,12.0,16.0,322.28,1.4524,132.0,730.68,505.0,184.572,381.332,234.0,301.332,1.5664,2.3204,0.0,4.0,2.8172,0.3532,2.2644,0.81,1.5372,0.3688,2.6208,0.006,3.1788,0.7,0.1112,0.4972,0.1876,0.3168,22409.2,5.9472,17094.8,3.464,25608.0,0.0,25608.0,1.4684,3.6148,2.2576,3.464,2628.0,0.2296,25519.2,0.0516,25676.0,24988.0,25732.0,0.6224,0.3788,3.34,0.0164,0.882,1.134
instance_25,640.0,54400.0,640.0,54400.0,0.0,0.0,0.0472,1.2492,2.7148,0.5716,4.0,4.0048,0.1748,0.0,0.1748,0.1748,0.0,0.0,0.0,0.0,0.1748,0.1632,0.1572,0.196,16.7776,0.1244,0.0944,0.0,0.4688,8.2344,0.0108,0.5864,0.0072,0.016,12.1088,0.2508,0.0468,0.0,0.0468,0.0468,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,16751.2,0.1352,16128.0,17552.0,17552.0,16128.0,17552.0,16320.0,17004.0,194.46,0.0796,190.492,199.936,199.936,190.492,199.936,191.16,196.248,0.2536,2.9364,0.0,0.8948,0.4988,0.0552,0.378,0.1036,0.21,0.0004,1.4912,0.0,0.0008,0.0008,0.0004,0.0004,0.0004,0.0004,59.716,1.1252,105.748,0.6092,104.0,84.0,128.0,6.6076,1.0324,3.462,0.2924,60.076,0.8708,106.124,0.6124,104.0,84.0,128.0,5.5172,1.6556,3.472,0.2696,2.5556,2.9476
instance_290,52164.0,536000.0,36336.0,492000.0,1.7424,0.332,0.2944,2.1264,2.5112,0.0,4.0,6.3684,0.0016,1.3184,0.0008,0.0184,5.2176,0.0,0.6796,2.4188,0.0016,6.1524,0.0,0.042,14.5744,1.2816,1.0752,0.0,3.802,13.6972,0.0012,7.0836,0.0,0.0208,13.1228,3.1968,0.0012,5.0064,0.0,0.0336,,,,,,,,,,,25.1952,0.41,20.0,28.0,3.7992,4812.8,1.5532,3084.0,10036.0,10036.0,3324.0,4804.0,3932.0,4320.0,64.46,0.5784,52.036,84.688,84.688,53.976,68.384,57.828,63.708,2.3872,2.1512,0.0,3.9344,3.7192,0.3012,3.3624,1.2948,2.9956,0.268,5.7932,0.0,1.4636,1.0068,0.0008,0.2736,0.0232,0.1184,1530.92,2.2148,9700.4,1.1084,10368.0,10076.0,10560.0,9.4748,1.3444,3.8184,0.1596,1821.56,0.3496,10366.8,0.0536,10376.0,10216.0,10560.0,3.2696,1.8312,3.8156,0.0156,0.2192,0.7452
instance_1412,3600.0,72000.0,3600.0,72000.0,0.0,0.0,0.2,1.5008,2.6064,0.8,4.0,3.3276,0.0224,0.0,0.0224,0.0224,0.0,0.0,0.0,0.0,0.0224,0.4016,0.0152,0.0304,14.7316,0.3124,0.2372,0.0,1.2308,11.9572,0.004,0.8896,0.0016,0.0072,11.3272,0.7496,0.0716,0.328,0.0512,0.0888,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,201.332,0.9056,128.0,428.0,260.0,156.0,220.0,172.0,196.0,217.484,0.336,174.192,268.948,238.956,194.808,228.584,203.096,218.232,0.6592,2.7328,0.0016,2.1404,1.296,0.106,0.9416,0.282,0.596,0.0108,2.638,0.0008,0.0636,0.0196,0.004,0.014,0.006,0.0092,204.18,0.726,686.6,0.3068,688.0,636.0,744.0,4.326,0.918,3.434,0.162,162.096,0.6448,688.8,0.2528,688.0,632.0,748.0,1.468,1.5836,3.3652,0.1124,1.916,2.3604
instance_1050,560.0,2240.0,560.0,2240.0,0.0,0.0,1.0,1.4428,3.8396,0.0,4.0,3.9996,0.1144,0.0,0.1144,0.1144,0.0,0.0,0.0,0.0,0.1144,0.0,0.1144,0.1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.8132,0.0144,0.05,5.3532,1.1644,0.0392,0.3636,0.0356,0.0428,0.15,0.0,0.15,0.15,0.0,2.13,0.0,2.13,2.13,0.0,28.6332,0.262,28.0,36.0,1.7328,13353.2,0.3832,11264.0,15504.0,15424.0,12236.0,14236.0,12352.0,13264.0,97.408,0.3812,88.068,122.496,110.072,90.104,98.548,92.744,95.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5324,0.0004,1.5324,1.5328,1.5328,1.5324,1.5328,1.5324,1.5324,18.384,2.188,51.648,0.7508,52.0,40.0,64.0,4.4304,1.3396,3.1384,0.558,11.2112,2.304,51.452,0.7496,52.0,40.0,64.0,2.0916,2.3412,2.9412,0.5164,1.3372,3.3808
instance_347,138712.0,404000.0,26512.0,146696.0,16.928,7.0508,0.7228,1.8724,2.9316,0.0,4.0,5.87,0.002,1.1748,0.0012,0.0084,4.6836,0.0,0.6668,2.9356,0.002,2.8076,0.0008,0.0308,12.6612,0.478,0.48,0.0,3.9432,11.8512,0.0008,3.0796,0.0,0.0076,10.4776,1.942,0.0016,3.004,0.0004,0.032,0.004,2.2608,0.0004,0.0324,16.84,0.7068,2.4108,0.0996,2.2856,14.3,35.202,0.3704,28.0,44.0,4.8424,3548.56,0.6096,2324.0,4360.0,4360.0,3060.0,4032.0,3292.0,3456.0,69.472,1.2308,38.372,116.2,102.924,44.452,84.972,52.68,68.772,1.1828,3.3924,0.0004,3.8504,2.7772,0.126,1.9308,0.3756,0.8248,0.1612,3.7212,0.0,1.5468,0.3628,0.0172,0.2024,0.048,0.1404,1016.88,0.63,6219.2,0.0692,6236.0,6084.0,6312.0,2.6384,0.916,3.3868,0.0512,1669.84,0.2968,6206.8,0.072,6202.0,6076.0,6340.0,1.2872,2.0892,3.5108,0.0396,0.2208,0.972
instance_922,2500.0,307100.0,2500.0,307100.0,0.0,0.0,0.0324,2.3756,2.194,0.0,4.0,2.7064,0.0168,1.146,0.0128,0.16,2.6984,0.0,1.5668,3.9972,0.0168,0.0216,0.0164,0.0168,2.9808,2.094,0.008,2.0688,2.134,0.134,0.0168,0.0216,0.0164,0.0168,2.9808,3.9972,0.0092,0.3384,0.0048,0.0096,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,10654.8,1.5548,6524.0,16316.0,16316.0,6524.0,16316.0,6524.0,9124.0,145.768,0.1948,139.148,155.612,155.612,139.148,155.612,139.148,142.54,2.7716,0.012,2.7428,2.8112,2.7908,2.7568,2.7712,2.7712,2.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.344,31.364,1185.72,0.3488,1196.0,1124.0,1244.0,157.12,0.4064,4.0128,0.1984,348.876,43.62,1186.04,0.3268,1192.0,1128.0,1252.0,164.02,0.5612,4.9988,11.2088,3.168,3.7928
instance_1327,5000.0,100000.0,5000.0,100000.0,0.0,0.0,0.2,1.4928,2.6052,0.8,4.0,3.3068,0.016,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.016,0.4008,0.0112,0.0208,14.794,0.326,0.2464,0.0,1.4432,12.1612,0.0032,0.92,0.0008,0.006,11.4716,0.7552,0.0548,0.344,0.0412,0.068,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,128.916,0.944,76.0,228.0,168.0,92.0,148.0,108.0,124.0,247.44,0.4612,173.676,326.644,288.212,211.144,264.668,227.892,245.444,0.684,2.7584,0.0,2.3636,1.3564,0.1192,0.99,0.3044,0.604,0.0112,2.6872,0.0012,0.0652,0.0204,0.004,0.014,0.006,0.0092,264.476,0.6408,952.36,0.312,948.0,892.0,1020.0,3.9668,0.8696,3.4212,0.1588,213.06,0.5868,961.52,0.2108,960.0,896.0,1024.0,1.2092,1.5276,3.36,0.0932,1.8884,2.2648
instance_1504,240.0,21360.0,240.0,21360.0,0.0,0.0,0.0448,1.2596,2.724,0.5716,4.0,4.042,0.4668,0.0,0.4668,0.4668,0.0,0.0,0.0,0.0,0.4668,0.1472,0.4316,0.508,15.106,0.13,0.1156,0.0,0.4068,8.1148,0.0308,0.5344,0.0216,0.0428,11.5812,0.2628,0.044,0.0,0.044,0.044,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17958.8,0.0544,17728.0,18340.0,18340.0,17728.0,18252.0,17748.0,17852.0,90.796,0.0456,89.244,92.692,92.692,89.244,90.904,90.188,90.9,0.2604,3.4296,0.0008,0.776,0.6648,0.0356,0.3488,0.0856,0.198,0.0004,1.4172,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,31.1052,1.1012,42.148,0.8708,40.0,32.0,56.0,8.4924,1.28,3.55,0.4256,29.3712,1.1348,41.912,0.87,40.0,32.0,52.0,7.49,1.7092,3.5,0.4248,2.7588,3.078
instance_1301,1596.0,72736.0,1520.0,71140.0,0.2,0.0896,0.0856,3.9944,0.046,3.5292,4.0,0.312,0.0276,6.4436,0.0212,0.4212,0.5764,0.0,3.9048,3.9048,0.0276,0.8468,0.0184,0.0444,14.7892,1.9256,0.4248,1.3592,2.9532,11.4436,0.0204,1.1136,0.0124,0.0372,14.1512,3.9048,0.0852,0.0,0.0852,0.0852,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,6171.6,3.8652,2116.0,18832.0,18832.0,2116.0,13612.0,2584.0,3464.0,260.852,0.8032,209.24,353.26,353.26,209.24,343.204,225.224,248.308,3.5748,0.1312,3.3952,3.9252,3.7028,3.4108,3.6492,3.4404,3.6212,0.0016,4.8468,0.0,0.0088,0.0044,0.0,0.0028,0.0,0.0004,31.2784,58.012,692.48,0.2536,692.0,644.0,744.0,93.556,0.3956,3.9952,0.116,37.252,63.276,690.24,0.264,692.0,644.0,740.0,86.48,0.79,3.9944,0.1296,3.7296,3.8696
instance_1424,5888.0,30948.0,5436.0,25488.0,0.3324,0.8568,0.8532,1.2568,3.3856,0.0,4.0,12.1416,0.026,1.7388,0.006,0.0472,10.2668,0.0,0.3628,0.4136,0.026,16.7552,0.0008,2.5204,13.1416,2.124,0.8064,0.0,4.0,11.0472,0.0016,11.4608,0.0,0.0648,5.9572,0.5336,0.0296,6.056,0.0008,0.7452,,,,,,,,,,,17.7436,0.4512,12.0,20.0,2.7996,6292.8,2.2956,1548.0,13436.0,11384.0,1828.0,9564.0,2676.0,5944.0,72.776,0.7988,40.98,100.004,90.456,56.164,83.604,62.112,72.984,2.7912,0.9144,0.0,4.0,3.3324,2.1288,3.1996,2.6556,2.9932,1.7788,1.4236,0.0236,4.0,2.0,0.5232,1.9996,1.9736,1.9984,31.0936,1.3324,271.112,0.4052,272.0,236.0,304.0,3.4936,1.614,3.6848,0.134,57.3,0.7116,272.024,0.3852,272.0,240.0,304.0,1.012,5.1216,3.816,0.0868,1.844,3.3344
instance_842,640.0,29232.0,640.0,29232.0,0.0,0.0,0.0876,4.0,0.0,4.0,4.0,0.0,0.1088,3.1428,0.0748,0.3252,1.5844,0.0,0.0,3.4592,0.1088,1.0456,0.0504,0.1472,16.9736,0.902,0.6068,0.4716,2.8696,11.4264,0.044,1.4716,0.0072,0.0612,14.754,0.5408,0.0748,0.2884,0.0672,0.0872,,,,,,,,,,,11.9496,0.1492,8.0,12.0,0.27,18524.0,0.0372,18228.0,18704.0,18704.0,18228.0,18684.0,18464.0,18540.0,129.232,0.228,123.252,142.04,142.04,123.252,133.072,123.88,123.92,2.4272,0.7096,2.0692,3.812,3.2396,2.124,2.5356,2.1748,2.226,0.0004,7.8484,0.0,0.0036,0.0012,0.0,0.0004,0.0,0.0,35.878,1.1076,217.704,0.4984,216.0,184.0,252.0,39.4624,0.9628,3.9508,0.0288,43.868,1.1132,218.732,0.4896,220.0,184.0,252.0,38.07,1.2836,3.9616,0.0256,2.6948,3.2656
instance_970,81880.0,274244.0,68520.0,241868.0,0.78,0.5356,1.1332,1.9852,2.8672,0.0,4.0,4.1608,0.0008,3.7052,0.0004,0.1008,2.8052,0.0,1.002,3.866,0.0008,0.4128,0.0,0.0008,5.1828,0.2208,0.2576,0.0,4.0,4.1392,0.0004,1.0584,0.0,0.0008,6.8692,2.218,0.0012,16.3852,0.0,0.0344,0.0008,3.7736,0.0,0.1144,7.0404,1.488,0.4768,0.018,2.8572,9.1076,1548.0,0.5648,1012.0,1992.0,16.194,482.72,1.6824,176.0,1156.0,708.0,252.0,588.0,348.0,452.0,17.274,1.31,10.2728,43.64,21.3736,12.55,18.7828,14.0,16.276,1.1028,2.692,0.0,4.0,1.952,0.3972,1.9176,0.4152,0.7664,0.1928,1.454,0.0176,0.8288,0.276,0.1076,0.2412,0.11,0.2376,9549.2,7.674,10137.2,2.6672,13438.0,0.0,13460.0,4.5336,6.7448,181.208,7.8712,2544.92,0.2064,13547.2,0.044,13508.0,13392.0,13760.0,0.3752,0.7304,3.0908,0.0224,0.2092,0.5872
instance_70,31228.0,97404.0,7216.0,41180.0,13.3104,5.4612,0.7008,1.2936,2.0704,0.0,4.0,3.7792,0.0072,1.3388,0.0044,0.04,4.3028,0.0,0.5092,3.188,0.0072,4.716,0.0028,0.0944,10.2248,0.3536,0.3204,0.0,3.1352,8.81,0.0036,5.036,0.0012,0.0504,9.0384,2.1444,0.0056,3.9012,0.0024,0.0488,0.0256,3.5664,0.0024,0.1012,17.4312,0.55,2.7168,0.0596,1.6432,12.7376,42.908,0.2932,36.0,48.0,4.668,13677.2,0.4496,11184.0,15380.0,15380.0,11184.0,15380.0,13940.0,14204.0,141.428,0.4772,128.784,170.34,170.34,128.784,170.34,130.94,135.644,1.006,3.4084,0.0,3.8972,2.6656,0.1068,1.2064,0.4172,0.7348,0.1068,2.868,0.0,0.6488,0.1896,0.0348,0.1676,0.048,0.1056,354.224,0.8692,1550.16,0.1564,1548.0,1472.0,1632.0,3.1956,0.9588,3.3468,0.094,404.04,0.3996,1551.04,0.156,1552.0,1468.0,1636.0,1.3232,1.0996,3.3828,0.064,0.7096,3.7752
instance_672,840000.0,14520000.0,672000.0,14120000.0,0.9936,0.116,0.1904,3.0764,2.0916,0.0,4.0,4.0112,0.0,8.6136,0.0,0.004,2.3588,0.0,3.6348,3.7476,0.0,25.814,0.0,0.06,17.8864,1.3772,1.0536,0.0,4.0,17.0516,0.0,23.9064,0.0,0.032,16.66,3.7204,0.0,17.3912,0.0,0.0596,,,,,,,,,,,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4536,1.2836,0.0,4.0,4.0,1.412,3.9984,3.6988,3.9672,0.3508,6.542,0.0,4.0,1.3648,0.0,0.4344,0.002,0.044,1976000.0,0.0,0.0,0.0,0.0,0.0,0.0,3371.56,0.0,9.998,0.0,1448000.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.56,0.0,7.3132,0.0,1.2448,2.2988
instance_88,1008000.0,4760000.0,516000.0,2968000.0,3.8216,2.414,0.6956,1.5568,3.9256,0.0,4.0,5.5172,0.0,1.9324,0.0,0.0004,4.1512,0.0,2.3424,3.4844,0.0,2.1776,0.0,0.0004,10.2192,1.05,0.654,0.0,3.2728,11.284,0.0,2.1492,0.0,0.0,9.1672,2.9256,0.0,2.0444,0.0,0.0004,,,,,,,,,,,63.112,0.1052,60.0,64.0,2.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2692,2.294,0.0,3.7856,3.5216,0.2876,3.3516,0.8252,3.0164,0.0636,3.2228,0.0,0.5248,0.1192,0.0,0.1016,0.0204,0.066,424000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2596,0.0,17.5644,0.0,48360.0,0.0,183716.0,0.0,183716.0,183716.0,183716.0,9.5664,0.0,3.8792,0.0,0.466,1.4264
instance_1356,13056.0,45528.0,5276.0,30016.0,5.8984,2.0672,0.7032,2.2508,2.5856,0.0,4.0,6.6688,0.0124,4.4048,0.006,0.1,6.2912,0.0,1.0064,2.2612,0.0124,14.352,0.0004,0.8092,8.0496,0.9148,0.8912,0.0,4.0,8.5732,0.0068,16.7944,0.0,0.74,6.3684,2.4308,0.0136,8.3808,0.0004,0.2016,,,,,,,,,,,15.636,0.2944,12.0,16.0,1.2196,9898.0,0.72,6236.0,12044.0,11744.0,7916.0,11680.0,8932.0,10104.0,65.512,0.6016,49.4,81.924,77.356,51.088,74.544,58.664,69.036,1.1604,3.4788,0.0004,4.0,2.7024,0.1448,1.6948,0.3536,0.8796,1.12,1.426,0.0,3.6308,1.4868,0.4784,1.3872,1.0064,1.2368,62.592,0.886,965.48,0.1752,964.0,908.0,1016.0,5.6036,0.9096,3.6992,0.064,74.8,0.642,967.76,0.1668,968.0,920.0,1020.0,1.3804,1.3464,3.7132,0.0612,0.4088,1.5972
instance_318,2400.0,48000.0,2400.0,48000.0,0.0,0.0,0.2,1.4972,2.6148,0.8,4.0,3.3232,0.0332,0.0,0.0332,0.0332,0.0,0.0,0.0,0.0,0.0332,0.3936,0.0248,0.0472,14.5828,0.3168,0.2432,0.0,1.386,11.9936,0.0064,0.9352,0.0032,0.0124,11.4916,0.7604,0.0972,0.2828,0.0776,0.126,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,360.648,0.9328,256.0,748.0,448.0,292.0,380.0,312.0,340.0,186.436,0.2432,161.784,224.604,199.724,172.72,193.368,178.54,187.28,0.6656,2.7916,0.0004,2.3524,1.3716,0.126,0.966,0.2856,0.5728,0.0108,2.4096,0.0008,0.05,0.0192,0.004,0.0144,0.006,0.0092,134.532,0.704,459.16,0.2952,456.0,416.0,504.0,4.5164,0.8532,3.428,0.1344,113.6,0.84,459.92,0.3484,460.0,412.0,504.0,1.8448,1.6888,3.38,0.1624,1.956,2.4704
instance_488,472000.0,35120000.0,424000.0,34920000.0,0.4572,0.0212,0.0484,3.6736,1.0688,0.0,4.0,2.1204,0.0,12.3652,0.0,0.0128,1.5772,0.0,3.7048,3.904,0.0,27.9868,0.0,0.026,21.5972,2.3232,1.104,0.0,3.9408,16.9864,0.0,26.8876,0.0,0.0172,20.5236,3.904,0.0,17.5336,0.0,0.0216,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7076,0.8184,0.0,4.0,4.0,2.148,4.0,3.9912,4.0,0.186,10.2916,0.0,2.0,0.9092,0.0,0.0096,0.0,0.0,7080000.0,0.0,0.0,0.0,0.0,0.0,0.0,70740.0,0.0,25.1272,0.0,377252.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.96,0.0,4.1928,0.0,0.106,0.106
instance_571,200292.0,840000.0,82236.0,480000.0,5.7424,2.9924,0.6836,1.6372,1.7356,0.0,4.0,4.1424,0.0008,0.7452,0.0004,0.0008,3.6684,0.0,0.322,2.1136,0.0008,2.0488,0.0,0.002,10.2316,0.0756,0.1532,0.0,1.6,3.2916,0.0004,2.0044,0.0,0.0008,9.226,2.1164,0.0004,2.0788,0.0,0.0008,0.0012,1.71,0.0,0.0028,14.922,1.0184,1.1272,0.3548,2.3236,13.1312,53.044,0.1324,52.0,56.0,2.2948,996.4,1.1832,552.0,2032.0,1364.0,720.0,1088.0,800.0,936.0,30.058,0.8084,20.42,57.072,36.46,24.2712,31.106,26.274,29.0828,0.3004,7.6144,0.0,3.0208,1.4596,0.0,0.2432,0.0004,0.0172,0.1232,2.914,0.0,0.8424,0.1788,0.0028,0.1668,0.0888,0.1048,6133.2,2.0668,16036.0,0.0112,16044.0,15988.0,16044.0,3.2988,3.216,3.3172,0.2924,7324.8,0.4716,15769.2,0.0364,15746.0,15628.0,15912.0,0.9744,5.814,3.3832,0.0928,0.1444,0.3776
instance_799,440.0,9372.0,440.0,9372.0,0.0,0.0,0.1876,1.4964,2.5908,0.8,4.0,3.3092,0.182,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.3808,0.1452,0.2252,14.1404,0.3272,0.268,0.0,1.2076,11.7184,0.0348,0.862,0.0188,0.058,11.1444,0.7684,0.1824,0.064,0.1724,0.186,0.4372,0.246,0.3516,0.5208,16.6072,0.4276,0.2264,0.342,0.5176,4.0468,11.3028,0.5372,8.0,12.0,1.8508,17019.2,0.0456,16832.0,17436.0,17436.0,16832.0,17144.0,16872.0,16952.0,99.784,0.1076,96.104,105.688,105.688,96.104,101.536,98.504,99.58,0.6688,2.9996,0.0052,2.084,1.4772,0.0716,0.974,0.2748,0.5752,0.0076,2.5272,0.0012,0.0232,0.0152,0.0028,0.0108,0.004,0.0064,38.3432,1.1416,88.108,0.648,88.0,72.0,108.0,6.2552,1.0256,3.4844,0.3132,34.7316,1.1872,87.824,0.6372,88.0,72.0,104.0,4.5936,1.708,3.4328,0.308,2.2312,2.8016
instance_405,2772000.0,49600000.0,2188000.0,38320000.0,1.0664,1.1936,0.2284,3.1572,2.0144,0.0,4.0,2.5964,0.0,13.3408,0.0,0.0096,0.7156,0.0,3.8428,3.9912,0.0,7.6288,0.0,0.0016,7.0364,1.7052,1.304,0.0,3.9752,6.6596,0.0,8.6984,0.0,0.0016,6.744,3.8428,0.0004,2.7788,0.0,0.0024,,,,,,,,,,,560.0,0.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8448,0.4028,0.0012,3.996,3.978,3.7924,3.9676,3.8476,3.934,0.1416,4.798,0.0,2.0,0.2932,0.0348,0.23,0.0416,0.0568,9160000.0,0.0,0.0,0.0,0.0,0.0,0.0,724.52,0.0,193.016,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,130.648,0.0,8.1536,0.0,0.6916,1.4152
